x				u
0.000000E+00	1.000000E-00
1.000000E-09	1.000000E-00
1.002305E-09	1.000000E-00
1.004616E-09	1.000000E-00
1.006932E-09	1.000000E-00
1.009254E-09	1.000000E-00
1.011581E-09	1.000000E-00
1.013913E-09	1.000000E-00
1.016250E-09	1.000000E-00
1.018593E-09	1.000000E-00
1.020942E-09	1.000000E-00
1.023295E-09	1.000000E-00
1.025655E-09	1.000000E-00
1.028019E-09	1.000000E-00
1.030389E-09	1.000000E-00
1.032765E-09	1.000000E-00
1.035146E-09	1.000000E-00
1.037532E-09	1.000000E-00
1.039924E-09	1.000000E-00
1.042322E-09	1.000000E-00
1.044725E-09	1.000000E-00
1.047133E-09	1.000000E-00
1.049548E-09	1.000000E-00
1.051967E-09	1.000000E-00
1.054392E-09	1.000000E-00
1.056823E-09	1.000000E-00
1.059260E-09	1.000000E-00
1.061702E-09	1.000000E-00
1.064150E-09	1.000000E-00
1.066603E-09	1.000000E-00
1.069062E-09	1.000000E-00
1.071527E-09	1.000000E-00
1.073997E-09	1.000000E-00
1.076473E-09	1.000000E-00
1.078955E-09	1.000000E-00
1.081442E-09	1.000000E-00
1.083936E-09	1.000000E-00
1.086435E-09	1.000000E-00
1.088939E-09	1.000000E-00
1.091450E-09	1.000000E-00
1.093966E-09	1.000000E-00
1.096488E-09	1.000000E-00
1.099016E-09	1.000000E-00
1.101550E-09	1.000000E-00
1.104090E-09	1.000000E-00
1.106635E-09	1.000000E-00
1.109186E-09	1.000000E-00
1.111744E-09	1.000000E-00
1.114307E-09	1.000000E-00
1.116876E-09	1.000000E-00
1.119451E-09	1.000000E-00
1.122031E-09	1.000000E-00
1.124618E-09	1.000000E-00
1.127211E-09	1.000000E-00
1.129810E-09	1.000000E-00
1.132414E-09	1.000000E-00
1.135025E-09	1.000000E-00
1.137642E-09	1.000000E-00
1.140265E-09	1.000000E-00
1.142894E-09	1.000000E-00
1.145529E-09	1.000000E-00
1.148169E-09	1.000000E-00
1.150817E-09	1.000000E-00
1.153470E-09	1.000000E-00
1.156129E-09	1.000000E-00
1.158794E-09	1.000000E-00
1.161466E-09	1.000000E-00
1.164144E-09	1.000000E-00
1.166828E-09	1.000000E-00
1.169518E-09	1.000000E-00
1.172214E-09	1.000000E-00
1.174916E-09	1.000000E-00
1.177625E-09	1.000000E-00
1.180340E-09	1.000000E-00
1.183061E-09	1.000000E-00
1.185789E-09	1.000000E-00
1.188523E-09	1.000000E-00
1.191263E-09	1.000000E-00
1.194009E-09	1.000000E-00
1.196762E-09	1.000000E-00
1.199521E-09	1.000000E-00
1.202287E-09	1.000000E-00
1.205058E-09	1.000000E-00
1.207837E-09	1.000000E-00
1.210621E-09	1.000000E-00
1.213412E-09	1.000000E-00
1.216210E-09	1.000000E-00
1.219014E-09	1.000000E-00
1.221824E-09	1.000000E-00
1.224641E-09	1.000000E-00
1.227464E-09	1.000000E-00
1.230294E-09	1.000000E-00
1.233131E-09	1.000000E-00
1.235974E-09	1.000000E-00
1.238823E-09	1.000000E-00
1.241679E-09	1.000000E-00
1.244542E-09	1.000000E-00
1.247411E-09	1.000000E-00
1.250287E-09	1.000000E-00
1.253169E-09	1.000000E-00
1.256059E-09	1.000000E-00
1.258954E-09	1.000000E-00
1.261857E-09	1.000000E-00
1.264766E-09	1.000000E-00
1.267682E-09	1.000000E-00
1.270605E-09	1.000000E-00
1.273534E-09	1.000000E-00
1.276470E-09	1.000000E-00
1.279413E-09	1.000000E-00
1.282362E-09	1.000000E-00
1.285319E-09	1.000000E-00
1.288282E-09	1.000000E-00
1.291252E-09	1.000000E-00
1.294229E-09	1.000000E-00
1.297213E-09	1.000000E-00
1.300204E-09	1.000000E-00
1.303201E-09	1.000000E-00
1.306206E-09	1.000000E-00
1.309217E-09	1.000000E-00
1.312236E-09	1.000000E-00
1.315261E-09	1.000000E-00
1.318293E-09	1.000000E-00
1.321332E-09	1.000000E-00
1.324379E-09	1.000000E-00
1.327432E-09	1.000000E-00
1.330492E-09	1.000000E-00
1.333560E-09	1.000000E-00
1.336634E-09	1.000000E-00
1.339716E-09	1.000000E-00
1.342805E-09	1.000000E-00
1.345900E-09	1.000000E-00
1.349003E-09	1.000000E-00
1.352113E-09	1.000000E-00
1.355231E-09	1.000000E-00
1.358355E-09	1.000000E-00
1.361487E-09	1.000000E-00
1.364626E-09	1.000000E-00
1.367772E-09	1.000000E-00
1.370925E-09	1.000000E-00
1.374086E-09	1.000000E-00
1.377254E-09	1.000000E-00
1.380429E-09	1.000000E-00
1.383611E-09	1.000000E-00
1.386801E-09	1.000000E-00
1.389998E-09	1.000000E-00
1.393203E-09	1.000000E-00
1.396415E-09	1.000000E-00
1.399634E-09	1.000000E-00
1.402861E-09	1.000000E-00
1.406095E-09	1.000000E-00
1.409337E-09	1.000000E-00
1.412586E-09	1.000000E-00
1.415843E-09	1.000000E-00
1.419107E-09	1.000000E-00
1.422379E-09	1.000000E-00
1.425658E-09	1.000000E-00
1.428945E-09	1.000000E-00
1.432239E-09	1.000000E-00
1.435541E-09	1.000000E-00
1.438851E-09	1.000000E-00
1.442168E-09	1.000000E-00
1.445493E-09	1.000000E-00
1.448826E-09	1.000000E-00
1.452166E-09	1.000000E-00
1.455514E-09	1.000000E-00
1.458869E-09	1.000000E-00
1.462233E-09	1.000000E-00
1.465604E-09	1.000000E-00
1.468983E-09	1.000000E-00
1.472369E-09	1.000000E-00
1.475764E-09	1.000000E-00
1.479166E-09	1.000000E-00
1.482576E-09	1.000000E-00
1.485994E-09	1.000000E-00
1.489420E-09	1.000000E-00
1.492854E-09	1.000000E-00
1.496296E-09	1.000000E-00
1.499746E-09	1.000000E-00
1.503203E-09	1.000000E-00
1.506669E-09	1.000000E-00
1.510142E-09	1.000000E-00
1.513624E-09	1.000000E-00
1.517114E-09	1.000000E-00
1.520611E-09	1.000000E-00
1.524117E-09	1.000000E-00
1.527631E-09	1.000000E-00
1.531153E-09	1.000000E-00
1.534683E-09	1.000000E-00
1.538221E-09	1.000000E-00
1.541767E-09	1.000000E-00
1.545322E-09	1.000000E-00
1.548884E-09	1.000000E-00
1.552455E-09	1.000000E-00
1.556034E-09	1.000000E-00
1.559622E-09	1.000000E-00
1.563217E-09	1.000000E-00
1.566821E-09	1.000000E-00
1.570434E-09	1.000000E-00
1.574054E-09	1.000000E-00
1.577683E-09	1.000000E-00
1.581321E-09	1.000000E-00
1.584966E-09	1.000000E-00
1.588620E-09	1.000000E-00
1.592283E-09	1.000000E-00
1.595954E-09	1.000000E-00
1.599633E-09	1.000000E-00
1.603321E-09	1.000000E-00
1.607017E-09	1.000000E-00
1.610722E-09	1.000000E-00
1.614436E-09	1.000000E-00
1.618158E-09	1.000000E-00
1.621889E-09	1.000000E-00
1.625628E-09	1.000000E-00
1.629376E-09	1.000000E-00
1.633132E-09	1.000000E-00
1.636897E-09	1.000000E-00
1.640671E-09	1.000000E-00
1.644454E-09	1.000000E-00
1.648245E-09	1.000000E-00
1.652045E-09	1.000000E-00
1.655853E-09	1.000000E-00
1.659671E-09	1.000000E-00
1.663497E-09	1.000000E-00
1.667332E-09	1.000000E-00
1.671176E-09	1.000000E-00
1.675029E-09	1.000000E-00
1.678891E-09	1.000000E-00
1.682762E-09	1.000000E-00
1.686641E-09	1.000000E-00
1.690530E-09	1.000000E-00
1.694427E-09	1.000000E-00
1.698334E-09	1.000000E-00
1.702249E-09	1.000000E-00
1.706174E-09	1.000000E-00
1.710107E-09	1.000000E-00
1.714050E-09	1.000000E-00
1.718001E-09	1.000000E-00
1.721962E-09	1.000000E-00
1.725932E-09	1.000000E-00
1.729911E-09	1.000000E-00
1.733899E-09	1.000000E-00
1.737897E-09	1.000000E-00
1.741904E-09	1.000000E-00
1.745919E-09	1.000000E-00
1.749945E-09	1.000000E-00
1.753979E-09	1.000000E-00
1.758023E-09	1.000000E-00
1.762076E-09	1.000000E-00
1.766138E-09	1.000000E-00
1.770210E-09	1.000000E-00
1.774291E-09	1.000000E-00
1.778382E-09	1.000000E-00
1.782482E-09	1.000000E-00
1.786591E-09	1.000000E-00
1.790710E-09	1.000000E-00
1.794839E-09	1.000000E-00
1.798977E-09	1.000000E-00
1.803124E-09	1.000000E-00
1.807281E-09	1.000000E-00
1.811448E-09	1.000000E-00
1.815624E-09	1.000000E-00
1.819810E-09	1.000000E-00
1.824005E-09	1.000000E-00
1.828211E-09	1.000000E-00
1.832425E-09	1.000000E-00
1.836650E-09	1.000000E-00
1.840884E-09	1.000000E-00
1.845128E-09	1.000000E-00
1.849382E-09	1.000000E-00
1.853646E-09	1.000000E-00
1.857920E-09	1.000000E-00
1.862203E-09	1.000000E-00
1.866496E-09	1.000000E-00
1.870799E-09	1.000000E-00
1.875112E-09	1.000000E-00
1.879435E-09	1.000000E-00
1.883768E-09	1.000000E-00
1.888111E-09	1.000000E-00
1.892464E-09	1.000000E-00
1.896827E-09	1.000000E-00
1.901200E-09	1.000000E-00
1.905584E-09	1.000000E-00
1.909977E-09	1.000000E-00
1.914380E-09	1.000000E-00
1.918794E-09	1.000000E-00
1.923218E-09	1.000000E-00
1.927651E-09	1.000000E-00
1.932096E-09	1.000000E-00
1.936550E-09	1.000000E-00
1.941015E-09	1.000000E-00
1.945490E-09	1.000000E-00
1.949975E-09	1.000000E-00
1.954470E-09	1.000000E-00
1.958976E-09	1.000000E-00
1.963493E-09	1.000000E-00
1.968020E-09	1.000000E-00
1.972557E-09	1.000000E-00
1.977104E-09	1.000000E-00
1.981663E-09	1.000000E-00
1.986231E-09	1.000000E-00
1.990810E-09	1.000000E-00
1.995400E-09	1.000000E-00
2.000000E-09	1.000000E-00
2.004611E-09	1.000000E-00
2.009233E-09	1.000000E-00
2.013865E-09	1.000000E-00
2.018508E-09	1.000000E-00
2.023162E-09	1.000000E-00
2.027826E-09	1.000000E-00
2.032501E-09	1.000000E-00
2.037187E-09	1.000000E-00
2.041884E-09	1.000000E-00
2.046591E-09	1.000000E-00
2.051310E-09	1.000000E-00
2.056039E-09	1.000000E-00
2.060779E-09	1.000000E-00
2.065530E-09	1.000000E-00
2.070292E-09	1.000000E-00
2.075065E-09	1.000000E-00
2.079849E-09	1.000000E-00
2.084644E-09	1.000000E-00
2.089450E-09	1.000000E-00
2.094267E-09	1.000000E-00
